family,instance,n,m,config,repeat,seed,classes_1wl,classes_pi,class_size_max,class_size_mean,colouring_ms,variables,clauses_bijection,clauses_edge,clauses_implied,anchors_k,dmax,encode_ms,formula_peak_rss_mb,queries_issued,queries_skipped_witness,queries_skipped_separation,sat,unsat,unknown,solve_ms_total,solve_ms_max,solve_ms_median,per_query_timeout_ms,workers,straggler_ratio,witnesses_verified,witnesses_rejected,recovered_orbits,true_orbits,gt_source,status,total_ms,peak_rss_mb
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0176-04-2,176,384,PI_DIST,1,42,2,56,4,3.14,134,608,352,1536,544,8,6,2,288.3,216,0,216,0,216,0,10,1,0,180000,4,1.04,0,0,176,,,CERTIFIED,146,288.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-01-1,264,576,PI_DIST,1,42,2,84,4,3.14,301,912,528,2304,544,8,6,4,304.2,324,0,324,0,324,0,81,2,0,180000,4,1.07,0,0,264,,,CERTIFIED,386,312.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-01-2,264,576,PI_DIST,1,42,2,84,4,3.14,290,912,528,2304,544,8,6,4,316.2,324,0,324,0,324,0,16,1,0,180000,4,1.05,0,0,264,,,CERTIFIED,310,316.3
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-02-1,264,576,PI_DIST,1,42,2,84,4,3.14,284,912,528,2304,544,8,6,3,330.1,324,0,324,0,324,0,16,2,0,180000,4,1.10,0,0,264,,,CERTIFIED,303,330.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-02-2,264,576,PI_DIST,1,42,2,84,4,3.14,300,912,528,2304,544,8,6,3,332.7,324,0,324,0,324,0,15,1,0,180000,4,1.05,0,0,264,,,CERTIFIED,318,332.7
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-03-1,264,576,PI_DIST,1,42,2,84,4,3.14,428,912,528,2304,544,8,6,3,333.6,324,0,324,0,324,0,15,2,0,180000,4,1.08,0,0,264,,,CERTIFIED,446,333.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-03-2,264,576,PI_DIST,1,42,2,84,4,3.14,407,912,528,2304,544,8,6,3,332.9,324,0,324,0,324,0,17,2,0,180000,4,1.07,0,0,264,,,CERTIFIED,427,332.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-04-1,264,576,PI_DIST,1,42,2,83,8,3.18,413,944,528,2400,608,8,6,3,333.9,328,4,348,4,324,0,26,1,0,180000,4,1.14,4,0,260,,,CERTIFIED,442,333.0
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0264-04-2,264,576,PI_DIST,1,42,2,83,8,3.18,390,944,528,2400,544,8,6,3,334.1,328,4,348,4,324,0,18,1,0,180000,4,1.14,4,0,260,,,CERTIFIED,411,334.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-01-1,352,768,PI_DIST,1,42,2,112,4,3.14,809,1216,704,3072,544,8,6,4,336.1,432,0,432,0,432,0,19,2,0,180000,4,1.06,0,0,352,,,CERTIFIED,832,336.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-01-2,352,768,PI_DIST,1,42,2,112,4,3.14,520,1216,704,3072,544,8,6,4,344.1,432,0,432,0,432,0,17,2,0,180000,4,1.04,0,0,352,,,CERTIFIED,541,344.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-02-1,352,768,PI_DIST,1,42,2,112,4,3.14,104,1216,704,3072,544,8,6,3,346.6,432,0,432,0,432,0,29,2,0,180000,4,1.05,0,0,352,,,CERTIFIED,136,346.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-02-2,352,768,PI_DIST,1,42,2,112,4,3.14,130,1216,704,3072,544,8,6,4,351.7,432,0,432,0,432,0,21,1,0,180000,4,1.03,0,0,352,,,CERTIFIED,155,365.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-03-1,352,768,PI_DIST,1,42,2,112,4,3.14,107,1216,704,3072,544,8,6,4,377.9,432,0,432,0,432,0,27,2,0,180000,4,1.02,0,0,352,,,CERTIFIED,138,377.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-03-2,352,768,PI_DIST,1,42,2,112,4,3.14,101,1216,704,3072,544,8,6,3,378.0,432,0,432,0,432,0,29,4,0,180000,4,1.04,0,0,352,,,CERTIFIED,133,377.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-04-1,352,768,PI_DIST,1,42,2,112,4,3.14,108,1216,704,3072,544,8,6,3,378.0,432,0,432,0,432,0,19,1,0,180000,4,1.06,0,0,352,,,CERTIFIED,130,378.0
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0352-04-2,352,768,PI_DIST,1,42,2,112,4,3.14,110,1216,704,3072,544,8,6,4,377.5,432,0,432,0,432,0,19,2,0,180000,4,1.08,0,0,352,,,CERTIFIED,133,377.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-01-1,440,960,PI_DIST,1,42,2,140,4,3.14,181,1520,880,3840,544,8,6,5,436.2,540,0,540,0,540,0,25,2,0,180000,4,1.07,0,0,440,,,CERTIFIED,211,437.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-01-2,440,960,PI_DIST,1,42,2,140,4,3.14,170,1520,880,3840,544,8,6,5,437.9,540,0,540,0,540,0,22,2,0,180000,4,1.05,0,0,440,,,CERTIFIED,197,438.0
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-02-1,440,960,PI_DIST,1,42,2,140,4,3.14,153,1520,880,3840,544,8,6,5,438.0,540,0,540,0,540,0,33,9,0,180000,4,1.04,0,0,440,,,CERTIFIED,191,438.0
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-02-2,440,960,PI_DIST,1,42,2,140,4,3.14,177,1520,880,3840,544,8,6,5,441.2,540,0,540,0,540,0,35,2,0,180000,4,1.05,0,0,440,,,CERTIFIED,217,453.2
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-03-1,440,960,PI_DIST,1,42,2,140,4,3.14,159,1520,880,3840,544,8,6,5,488.3,540,0,540,0,540,0,24,2,0,180000,4,1.06,0,0,440,,,CERTIFIED,188,488.3
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-03-2,440,960,PI_DIST,1,42,2,140,4,3.14,154,1520,880,3840,544,8,6,5,487.9,540,0,540,0,540,0,25,3,0,180000,4,1.00,0,0,440,,,CERTIFIED,184,487.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-04-1,440,960,PI_DIST,1,42,2,140,4,3.14,147,1520,880,3840,544,8,6,5,487.9,540,0,540,0,540,0,23,3,0,180000,4,1.06,0,0,440,,,CERTIFIED,175,487.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0440-04-2,440,960,PI_DIST,1,42,2,140,4,3.14,149,1520,880,3840,544,8,6,5,487.9,540,0,540,0,540,0,26,3,0,180000,4,1.06,0,0,440,,,CERTIFIED,180,487.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-01-1,528,1152,PI_DIST,1,42,2,168,4,3.14,207,1824,1056,4608,544,8,6,7,488.6,648,0,648,0,648,0,29,4,0,180000,4,1.03,0,0,528,,,CERTIFIED,243,489.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-01-2,528,1152,PI_DIST,1,42,2,168,4,3.14,205,1824,1056,4608,544,8,6,6,489.2,648,0,648,0,648,0,38,8,0,180000,4,1.02,0,0,528,,,CERTIFIED,249,489.2
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-02-1,528,1152,PI_DIST,1,42,2,168,4,3.14,206,1824,1056,4608,544,8,6,6,492.8,648,0,648,0,648,0,28,3,0,180000,4,1.05,0,0,528,,,CERTIFIED,240,492.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-02-2,528,1152,PI_DIST,1,42,2,168,4,3.14,205,1824,1056,4608,544,8,6,6,492.8,648,0,648,0,648,0,29,3,0,180000,4,1.08,0,0,528,,,CERTIFIED,240,492.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-03-1,528,1152,PI_DIST,1,42,2,168,4,3.14,218,1824,1056,4608,544,8,6,6,545.5,648,0,648,0,648,0,33,5,0,180000,4,1.04,0,0,528,,,CERTIFIED,257,545.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-03-2,528,1152,PI_DIST,1,42,2,168,4,3.14,205,1824,1056,4608,544,8,6,6,545.5,648,0,648,0,648,0,32,4,0,180000,4,1.03,0,0,528,,,CERTIFIED,243,545.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-04-1,528,1152,PI_DIST,1,42,2,168,4,3.14,203,1824,1056,4608,544,8,6,6,545.4,648,0,648,0,648,0,33,3,0,180000,4,1.04,0,0,528,,,CERTIFIED,242,548.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0528-04-2,528,1152,PI_DIST,1,42,2,168,4,3.14,209,1824,1056,4608,544,8,6,6,548.5,648,0,648,0,648,0,26,3,0,180000,4,1.03,0,0,528,,,CERTIFIED,241,548.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-01-1,616,1344,PI_DIST,1,42,2,196,4,3.14,322,2128,1232,5376,544,8,6,8,550.3,756,0,756,0,756,0,43,4,0,180000,4,1.04,0,0,616,,,CERTIFIED,373,551.2
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-01-2,616,1344,PI_DIST,1,42,2,196,4,3.14,272,2128,1232,5376,544,8,6,8,556.4,756,0,756,0,756,0,38,5,0,180000,4,1.06,0,0,616,,,CERTIFIED,318,556.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-02-1,616,1344,PI_DIST,1,42,2,196,4,3.14,269,2128,1232,5376,544,8,6,8,556.4,756,0,756,0,756,0,40,5,0,180000,4,1.03,0,0,616,,,CERTIFIED,317,556.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-02-2,616,1344,PI_DIST,1,42,2,196,4,3.14,279,2128,1232,5376,544,8,6,8,556.4,756,0,756,0,756,0,38,4,0,180000,4,1.03,0,0,616,,,CERTIFIED,325,556.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-03-1,616,1344,PI_DIST,1,42,2,196,4,3.14,306,2128,1232,5376,544,8,6,8,556.4,756,0,756,0,756,0,35,4,0,180000,4,1.03,0,0,616,,,CERTIFIED,349,556.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-03-2,616,1344,PI_DIST,1,42,2,196,4,3.14,258,2128,1232,5376,544,8,6,8,556.4,756,0,756,0,756,0,46,5,0,180000,4,1.03,0,0,616,,,CERTIFIED,312,556.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-04-1,616,1344,PI_DIST,1,42,2,196,4,3.14,263,2128,1232,5376,544,8,6,7,556.6,756,0,756,0,756,0,36,5,0,180000,4,1.04,0,0,616,,,CERTIFIED,306,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0616-04-2,616,1344,PI_DIST,1,42,2,196,4,3.14,259,2128,1232,5376,544,8,6,8,556.6,756,0,756,0,756,0,40,6,0,180000,4,1.02,0,0,616,,,CERTIFIED,307,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-01-1,704,1536,PI_DIST,1,42,2,224,4,3.14,383,2432,1408,6144,544,8,6,9,556.6,864,0,864,0,864,0,51,8,0,180000,4,1.04,0,0,704,,,CERTIFIED,443,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-01-2,704,1536,PI_DIST,1,42,2,224,4,3.14,333,2432,1408,6144,544,8,6,9,556.6,864,0,864,0,864,0,52,9,0,180000,4,1.01,0,0,704,,,CERTIFIED,394,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-02-1,704,1536,PI_DIST,1,42,2,224,4,3.14,325,2432,1408,6144,544,8,6,8,556.6,864,0,864,0,864,0,44,6,0,180000,4,1.02,0,0,704,,,CERTIFIED,377,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-02-2,704,1536,PI_DIST,1,42,2,224,4,3.14,316,2432,1408,6144,544,8,6,15,556.6,864,0,864,0,864,0,45,6,0,180000,4,1.02,0,0,704,,,CERTIFIED,376,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-03-1,704,1536,PI_DIST,1,42,2,224,4,3.14,323,2432,1408,6144,544,8,6,9,556.6,864,0,864,0,864,0,53,7,0,180000,4,1.03,0,0,704,,,CERTIFIED,385,556.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-03-2,704,1536,PI_DIST,1,42,2,224,4,3.14,330,2432,1408,6144,544,8,6,9,563.6,864,0,864,0,864,0,49,6,0,180000,4,1.03,0,0,704,,,CERTIFIED,388,563.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-04-1,704,1536,PI_DIST,1,42,2,224,4,3.14,318,2432,1408,6144,544,8,6,9,563.6,864,0,864,0,864,0,47,7,0,180000,4,1.02,0,0,704,,,CERTIFIED,374,563.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0704-04-2,704,1536,PI_DIST,1,42,2,224,4,3.14,348,2432,1408,6144,544,8,6,10,674.0,864,0,864,0,864,0,51,10,0,180000,4,1.14,0,0,704,,,CERTIFIED,409,674.2
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-01-1,792,1728,PI_DIST,1,42,2,252,4,3.14,417,2736,1584,6912,544,8,6,11,676.1,972,0,972,0,972,0,63,9,0,180000,4,1.02,0,0,792,,,CERTIFIED,491,677.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-01-2,792,1728,PI_DIST,1,42,2,252,4,3.14,413,2736,1584,6912,544,8,6,11,677.4,972,0,972,0,972,0,60,13,0,180000,4,1.04,0,0,792,,,CERTIFIED,484,677.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-02-1,792,1728,PI_DIST,1,42,2,252,4,3.14,415,2736,1584,6912,544,8,6,10,677.4,972,0,972,0,972,0,50,6,0,180000,4,1.02,0,0,792,,,CERTIFIED,475,677.7
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-02-2,792,1728,PI_DIST,1,42,2,252,4,3.14,411,2736,1584,6912,544,8,6,10,677.6,972,0,972,0,972,0,65,10,0,180000,4,1.04,0,0,792,,,CERTIFIED,486,677.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-03-1,792,1728,PI_DIST,1,42,2,252,4,3.14,404,2736,1584,6912,544,8,6,11,677.7,972,0,972,0,972,0,63,14,0,180000,4,1.01,0,0,792,,,CERTIFIED,478,677.7
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-03-2,792,1728,PI_DIST,1,42,2,252,4,3.14,408,2736,1584,6912,544,8,6,11,677.8,972,0,972,0,972,0,62,16,0,180000,4,1.01,0,0,792,,,CERTIFIED,481,678.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-04-1,792,1728,PI_DIST,1,42,2,252,4,3.14,416,2736,1584,6912,544,8,6,11,736.2,972,0,972,0,972,0,55,9,0,180000,4,1.11,0,0,792,,,CERTIFIED,482,736.3
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0792-04-2,792,1728,PI_DIST,1,42,2,252,4,3.14,415,2736,1584,6912,544,8,6,11,736.3,972,0,972,0,972,0,43,6,0,180000,4,1.04,0,0,792,,,CERTIFIED,469,736.3
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-01-1,880,1920,PI_DIST,1,42,2,280,4,3.14,496,3040,1760,7680,544,8,6,12,738.5,1080,0,1080,0,1080,0,70,14,0,180000,4,1.04,0,0,880,,,CERTIFIED,578,739.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-01-2,880,1920,PI_DIST,1,42,2,280,4,3.14,499,3040,1760,7680,544,8,6,12,739.4,1080,0,1080,0,1080,0,72,19,0,180000,4,1.04,0,0,880,,,CERTIFIED,583,739.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-02-1,880,1920,PI_DIST,1,42,2,280,4,3.14,488,3040,1760,7680,544,8,6,12,739.6,1080,0,1080,0,1080,0,79,15,0,180000,4,1.01,0,0,880,,,CERTIFIED,579,739.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-02-2,880,1920,PI_DIST,1,42,2,280,4,3.14,491,3040,1760,7680,544,8,6,12,739.9,1080,0,1080,0,1080,0,83,24,0,180000,4,1.03,0,0,880,,,CERTIFIED,586,739.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-03-1,880,1920,PI_DIST,1,42,2,279,8,3.15,503,3072,1760,7776,544,8,6,12,739.8,1084,4,1104,4,1080,0,73,11,0,180000,4,1.10,4,0,876,,,CERTIFIED,588,739.9
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-03-2,880,1920,PI_DIST,1,42,2,279,8,3.15,530,3072,1760,7776,544,8,6,20,739.9,1084,4,1104,4,1080,0,69,12,0,180000,4,1.04,4,0,876,,,CERTIFIED,619,745.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-04-1,880,1920,PI_DIST,1,42,2,280,4,3.14,495,3040,1760,7680,544,8,6,12,746.0,1080,0,1080,0,1080,0,84,19,0,180000,4,1.04,0,0,880,,,CERTIFIED,591,746.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0880-04-2,880,1920,PI_DIST,1,42,2,280,4,3.14,498,3040,1760,7680,544,8,6,12,746.5,1080,0,1080,0,1080,0,76,13,0,180000,4,1.01,0,0,880,,,CERTIFIED,586,746.7
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-01-1,968,2112,PI_DIST,1,42,2,308,4,3.14,573,3344,1936,8448,544,8,6,16,760.0,1188,0,1188,0,1188,0,104,28,0,180000,4,1.27,0,0,968,,,CERTIFIED,693,761.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-01-2,968,2112,PI_DIST,1,42,2,308,4,3.14,600,3344,1936,8448,544,8,6,14,761.4,1188,0,1188,0,1188,0,85,25,0,180000,4,1.04,0,0,968,,,CERTIFIED,699,761.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-02-1,968,2112,PI_DIST,1,42,2,308,4,3.14,616,3344,1936,8448,544,8,6,14,761.5,1188,0,1188,0,1188,0,94,20,0,180000,4,1.07,0,0,968,,,CERTIFIED,724,761.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-02-2,968,2112,PI_DIST,1,42,2,308,4,3.14,641,3344,1936,8448,544,8,6,14,776.7,1188,0,1188,0,1188,0,84,28,0,180000,4,1.07,0,0,968,,,CERTIFIED,739,777.0
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-03-1,968,2112,PI_DIST,1,42,2,308,4,3.14,643,3344,1936,8448,544,8,6,14,776.9,1188,0,1188,0,1188,0,94,25,0,180000,4,1.11,0,0,968,,,CERTIFIED,751,777.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-03-2,968,2112,PI_DIST,1,42,2,308,4,3.14,632,3344,1936,8448,544,8,6,14,777.4,1188,0,1188,0,1188,0,104,25,0,180000,4,1.01,0,0,968,,,CERTIFIED,750,777.4
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-04-1,968,2112,PI_DIST,1,42,2,308,4,3.14,619,3344,1936,8448,544,8,6,15,790.5,1188,0,1188,0,1188,0,69,23,0,180000,4,1.15,0,0,968,,,CERTIFIED,703,790.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-0968-04-2,968,2112,PI_DIST,1,42,2,308,4,3.14,615,3344,1936,8448,544,8,6,15,790.5,1188,0,1188,0,1188,0,73,18,0,180000,4,1.09,0,0,968,,,CERTIFIED,703,790.5
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-01-1,1056,2304,PI_DIST,1,42,2,336,4,3.14,701,3648,2112,9216,544,8,6,16,793.1,1296,0,1296,0,1296,0,99,19,0,180000,4,1.03,0,0,1056,,,CERTIFIED,816,793.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-01-2,1056,2304,PI_DIST,1,42,2,336,4,3.14,713,3648,2112,9216,544,8,6,16,793.8,1296,0,1296,0,1296,0,149,67,0,180000,4,1.30,0,0,1056,,,CERTIFIED,878,794.6
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-02-1,1056,2304,PI_DIST,1,42,2,336,4,3.14,702,3648,2112,9216,544,8,6,16,810.1,1296,0,1296,0,1296,0,88,15,0,180000,4,1.05,0,0,1056,,,CERTIFIED,806,810.1
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-02-2,1056,2304,PI_DIST,1,42,2,336,4,3.14,707,3648,2112,9216,544,8,6,16,825.6,1296,0,1296,0,1296,0,148,79,0,180000,4,1.21,0,0,1056,,,CERTIFIED,871,826.7
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-03-1,1056,2304,PI_DIST,1,42,2,336,4,3.14,681,3648,2112,9216,544,8,6,16,826.7,1296,0,1296,0,1296,0,148,67,0,180000,4,1.09,0,0,1056,,,CERTIFIED,845,826.7
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-03-2,1056,2304,PI_DIST,1,42,2,336,4,3.14,690,3648,2112,9216,544,8,6,26,826.8,1296,0,1296,0,1296,0,118,26,0,180000,4,1.04,0,0,1056,,,CERTIFIED,834,826.8
cfi-rigid-z2,graphs/cfi-rigid-z2/cfi-rigid-z2-1056-04-1,1056,2304,PI_DIST,1,42,2,336,4,3.14,680,3648,2112,9216,544,8,6,16,826.8,1296,0,1296,0,1296,0,145,39,0,180000,4,1.05,0,0,1056,,,CERTIFIED,841,827.6
