family,instance,n,m,config,repeat,seed,classes_1wl,classes_pi,class_size_max,class_size_mean,colouring_ms,variables,clauses_bijection,clauses_edge,clauses_implied,anchors_k,dmax,encode_ms,formula_peak_rss_mb,queries_issued,queries_skipped_witness,queries_skipped_separation,sat,unsat,unknown,solve_ms_total,solve_ms_max,solve_ms_median,per_query_timeout_ms,workers,straggler_ratio,witnesses_verified,witnesses_rejected,recovered_orbits,true_orbits,gt_source,status,total_ms,peak_rss_mb
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2448-04-2,2448,4896,PI_DIST,1,42,816,816,4,3.00,3720,8160,4896,19584,416,8,6,189,1401.0,2856,0,2856,0,2856,0,65304,7299,0,180000,4,2.04,0,0,2448,,,CERTIFIED,69213,1401.0
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-01-1,2520,5040,PI_DIST,1,42,840,840,4,3.00,4903,8400,5040,20160,384,8,6,88,1401.0,2940,0,2940,0,2940,0,73472,13318,0,180000,4,1.34,0,0,2520,,,CERTIFIED,78463,1401.0
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-01-2,2520,5040,PI_DIST,1,42,840,840,4,3.00,4079,8400,5040,20160,480,8,6,114,1401.0,2940,0,2940,0,2940,0,40750,11014,0,180000,4,1.86,0,0,2520,,,CERTIFIED,44943,1401.0
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-02-1,2520,5040,PI_DIST,1,42,840,840,4,3.00,3890,8400,5040,20160,480,8,6,102,1401.0,2940,0,2940,0,2940,0,453340,21150,0,180000,4,1.52,0,0,2520,,,CERTIFIED,457332,1401.0
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-02-2,2520,5040,PI_DIST,1,42,840,840,4,3.00,5300,8400,5040,20160,416,8,6,293,1401.0,2940,0,2940,0,2940,0,231447,30244,0,180000,4,1.55,0,0,2520,,,CERTIFIED,237040,1401.0
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-03-1,2520,5040,PI_DIST,1,42,840,840,4,3.00,5637,8400,5040,20160,480,8,6,282,1401.0,2940,0,2940,0,2940,0,135636,4471,0,180000,4,1.12,0,0,2520,,,CERTIFIED,141555,1401.0
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-03-2,2520,5040,PI_DIST,1,42,840,840,4,3.00,4890,8400,5040,20160,352,8,6,262,1455.5,2940,0,2940,0,2940,0,162880,10055,0,180000,4,1.29,0,0,2520,,,CERTIFIED,168032,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-04-1,2520,5040,PI_DIST,1,42,840,840,4,3.00,5654,8400,5040,20160,384,8,6,300,1455.5,2940,0,2940,0,2940,0,129671,15242,0,180000,4,1.57,0,0,2520,,,CERTIFIED,135625,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2520-04-2,2520,5040,PI_DIST,1,42,840,840,4,3.00,5198,8400,5040,20160,448,8,6,281,1455.5,2940,0,2940,0,2940,0,90564,27158,0,180000,4,1.84,0,0,2520,,,CERTIFIED,96043,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-01-1,2592,5184,PI_DIST,1,42,864,864,4,3.00,5052,8640,5184,20736,480,8,6,303,1455.5,3024,0,3024,0,3024,0,865740,85630,0,180000,4,2.09,0,0,2592,,,CERTIFIED,871095,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-01-2,2592,5184,PI_DIST,1,42,864,864,4,3.00,5429,8640,5184,20736,384,8,6,299,1455.5,3024,0,3024,0,3024,0,248849,39220,0,180000,4,1.77,0,0,2592,,,CERTIFIED,254577,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-02-1,2592,5184,PI_DIST,1,42,864,864,4,3.00,6306,8640,5184,20736,512,8,6,291,1455.5,3024,0,3024,0,3024,0,128290,11317,0,180000,4,1.16,0,0,2592,,,CERTIFIED,134887,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-02-2,2592,5184,PI_DIST,1,42,864,864,4,3.00,5087,8640,5184,20736,448,8,6,329,1455.5,3024,0,3024,0,3024,0,532294,32431,0,180000,4,1.62,0,0,2592,,,CERTIFIED,537710,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-03-1,2592,5184,PI_DIST,1,42,864,864,4,3.00,5940,8640,5184,20736,384,8,6,278,1455.5,3024,0,3024,0,3024,0,181393,17011,0,180000,4,1.89,0,0,2592,,,CERTIFIED,187611,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-03-2,2592,5184,PI_DIST,1,42,864,864,4,3.00,5320,8640,5184,20736,448,8,6,307,1455.5,3024,0,3024,0,3024,0,224375,15565,0,180000,4,1.23,0,0,2592,,,CERTIFIED,230002,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-04-1,2592,5184,PI_DIST,1,42,864,864,4,3.00,5260,8640,5184,20736,544,8,6,306,1455.5,3024,0,3024,0,3024,0,239300,28627,0,180000,4,1.56,0,0,2592,,,CERTIFIED,244866,1455.5
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2592-04-2,2592,5184,PI_DIST,1,42,864,864,4,3.00,5577,8640,5184,20736,352,8,6,265,1617.4,3024,0,3024,0,3024,0,223514,31216,0,180000,4,1.81,0,0,2592,,,CERTIFIED,229356,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-01-1,2664,5328,PI_DIST,1,42,888,888,4,3.00,5650,8880,5328,21312,416,8,6,317,1617.4,3108,0,3108,0,3108,0,304369,64974,0,180000,4,1.57,0,0,2664,,,CERTIFIED,310336,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-01-2,2664,5328,PI_DIST,1,42,888,888,4,3.00,5705,8880,5328,21312,448,8,6,286,1617.4,3108,0,3108,0,3108,0,872384,158641,0,180000,4,1.63,0,0,2664,,,CERTIFIED,878375,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-02-1,2664,5328,PI_DIST,1,42,888,888,4,3.00,5338,8880,5328,21312,448,8,6,303,1617.4,3108,0,3108,0,3108,0,317203,24143,0,180000,4,1.47,0,0,2664,,,CERTIFIED,322844,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-02-2,2664,5328,PI_DIST,1,42,888,888,4,3.00,5920,8880,5328,21312,352,8,6,276,1617.4,3108,0,3108,0,3108,0,292848,15790,0,180000,4,1.22,0,0,2664,,,CERTIFIED,299044,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-03-1,2664,5328,PI_DIST,1,42,888,888,4,3.00,5601,8880,5328,21312,448,8,6,261,1617.4,3108,0,3108,0,3108,0,962310,52956,1,180000,4,1.18,0,0,2664,,,CERTIFIED,968172,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-03-2,2664,5328,PI_DIST,1,42,888,888,4,3.00,5849,8880,5328,21312,352,8,6,303,1617.4,3108,0,3108,0,3108,0,589412,151674,0,180000,4,1.61,0,0,2664,,,CERTIFIED,595564,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-04-1,2664,5328,PI_DIST,1,42,888,888,4,3.00,6171,8880,5328,21312,384,8,6,322,1617.4,3108,0,3108,0,3108,0,129044,18562,0,180000,4,1.46,0,0,2664,,,CERTIFIED,135537,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2664-04-2,2664,5328,PI_DIST,1,42,888,888,4,3.00,6018,8880,5328,21312,384,8,6,258,1617.4,3108,0,3108,0,3108,0,96270,15285,0,180000,4,1.27,0,0,2664,,,CERTIFIED,102546,1617.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-01-1,2736,5472,PI_DIST,1,42,912,912,4,3.00,6303,9120,5472,21888,320,8,6,302,1752.8,3192,0,3192,0,3192,0,139882,25454,0,180000,4,1.48,0,0,2736,,,CERTIFIED,146487,1752.8
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-01-2,2736,5472,PI_DIST,1,42,912,912,4,3.00,5134,9120,5472,21888,352,8,6,241,1752.8,3192,0,3192,0,3192,0,219147,26051,0,180000,4,1.73,0,0,2736,,,CERTIFIED,224522,1752.8
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-02-1,2736,5472,PI_DIST,1,42,912,912,4,3.00,5849,9120,5472,21888,416,8,6,333,1752.8,3192,0,3192,0,3192,0,616581,82370,0,180000,4,2.17,0,0,2736,,,CERTIFIED,622763,1752.8
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-02-2,2736,5472,PI_DIST,1,42,912,912,4,3.00,6281,9120,5472,21888,384,8,6,311,1752.8,3192,0,3192,0,3192,0,745155,165706,0,180000,4,2.15,0,0,2736,,,CERTIFIED,751747,1752.8
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-03-1,2736,5472,PI_DIST,1,42,912,912,4,3.00,6154,9120,5472,21888,416,8,6,340,1810.4,3192,0,3192,0,3192,0,669826,140673,0,180000,4,1.56,0,0,2736,,,CERTIFIED,676320,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-03-2,2736,5472,PI_DIST,1,42,912,912,4,3.00,5496,9120,5472,21888,416,8,6,309,1810.4,3192,0,3192,0,3192,0,774427,117699,0,180000,4,1.66,0,0,2736,,,CERTIFIED,780232,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-04-1,2736,5472,PI_DIST,1,42,912,912,4,3.00,5813,9120,5472,21888,448,8,6,323,1810.4,3192,0,3192,0,3192,0,805393,47346,1,180000,4,1.41,0,0,2736,,,CERTIFIED,811529,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2736-04-2,2736,5472,PI_DIST,1,42,912,912,4,3.00,5259,9120,5472,21888,448,8,6,215,1810.4,3192,0,3192,0,3192,0,447564,80023,0,180000,4,1.49,0,0,2736,,,CERTIFIED,453038,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-01-2,2808,5616,PI_DIST,1,42,936,936,4,3.00,6027,9360,5616,22464,384,8,6,339,1810.4,3276,0,3276,0,3276,0,1209175,69238,1000,180000,4,1.08,0,0,2808,,,CERTIFIED,1215541,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-02-1,2808,5616,PI_DIST,1,42,936,936,4,3.00,5384,9360,5616,22464,448,8,6,323,1810.4,3276,0,3276,0,3276,0,429412,46701,0,180000,4,1.42,0,0,2808,,,CERTIFIED,435119,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-02-2,2808,5616,PI_DIST,1,42,936,936,4,3.00,6519,9360,5616,22464,352,8,6,314,1810.4,3276,0,3276,0,3276,0,532906,36621,0,180000,4,1.19,0,0,2808,,,CERTIFIED,539739,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-03-1,2808,5616,PI_DIST,1,42,936,936,4,3.00,6223,9360,5616,22464,352,8,6,322,1810.4,3276,0,3276,0,3276,0,478646,24071,0,180000,4,1.07,0,0,2808,,,CERTIFIED,485191,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-03-2,2808,5616,PI_DIST,1,42,936,936,4,3.00,6123,9360,5616,22464,480,8,6,319,1810.4,3276,0,3276,0,3276,0,200707,36201,0,180000,4,2.41,0,0,2808,,,CERTIFIED,207149,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-04-1,2808,5616,PI_DIST,1,42,936,936,4,3.00,5903,9360,5616,22464,480,8,6,342,1810.4,3276,0,3276,0,3276,0,194024,24109,0,180000,4,1.38,0,0,2808,,,CERTIFIED,200269,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-04-2,2808,5616,PI_DIST,1,42,936,936,4,3.00,6200,9360,5616,22464,480,8,6,335,1810.4,3276,0,3276,0,3276,0,234576,16191,0,180000,4,1.35,0,0,2808,,,CERTIFIED,241111,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-01-1,2880,5760,PI_DIST,1,42,960,960,4,3.00,6599,9600,5760,23040,448,8,6,332,1810.4,3360,0,3360,0,3360,0,352323,55303,0,180000,4,1.18,0,0,2880,,,CERTIFIED,359254,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-01-2,2880,5760,PI_DIST,1,42,960,960,4,3.00,6669,9600,5760,23040,352,8,6,362,1810.4,3360,0,3360,0,3360,0,199901,25230,0,180000,4,1.40,0,0,2880,,,CERTIFIED,206932,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-02-1,2880,5760,PI_DIST,1,42,960,960,4,3.00,5979,9600,5760,23040,512,8,6,323,1810.4,3360,0,3360,0,3360,0,631773,42231,0,180000,4,1.28,0,0,2880,,,CERTIFIED,638075,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-02-2,2880,5760,PI_DIST,1,42,960,960,4,3.00,6613,9600,5760,23040,448,8,6,340,1810.4,3360,0,3360,0,3360,0,1157727,89811,1,180000,4,1.15,0,0,2880,,,CERTIFIED,1164680,1810.4
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-03-1,2880,5760,PI_DIST,1,42,960,960,4,3.00,6522,9600,5760,23040,352,8,6,336,1887.2,3360,0,3360,0,3360,0,386676,30414,0,180000,4,1.77,0,0,2880,,,CERTIFIED,393534,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-03-2,2880,5760,PI_DIST,1,42,960,960,4,3.00,5814,9600,5760,23040,384,8,6,297,1887.2,3360,0,3360,0,3360,0,283035,15615,0,180000,4,1.21,0,0,2880,,,CERTIFIED,289146,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-04-1,2880,5760,PI_DIST,1,42,960,960,4,3.00,6838,9600,5760,23040,352,8,6,324,1887.2,3360,0,3360,0,3360,0,198027,19018,0,180000,4,1.52,0,0,2880,,,CERTIFIED,205189,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2880-04-2,2880,5760,PI_DIST,1,42,960,960,4,3.00,6366,9600,5760,23040,512,8,6,329,1887.2,3360,0,3360,0,3360,0,340822,46609,0,180000,4,1.94,0,0,2880,,,CERTIFIED,347517,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-01-1,2952,5904,PI_DIST,1,42,984,984,4,3.00,6440,9840,5904,23616,448,8,6,354,1887.2,3444,0,3444,0,3444,0,1226454,34861,1000,180000,4,1.13,0,0,2952,,,CERTIFIED,1233248,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-01-2,2952,5904,PI_DIST,1,42,984,984,4,3.00,6664,9840,5904,23616,416,8,6,341,1887.2,3444,0,3444,0,3444,0,2050646,69252,1000,180000,4,1.35,0,0,2952,,,CERTIFIED,2057651,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-02-1,2952,5904,PI_DIST,1,42,984,984,4,3.00,6879,9840,5904,23616,448,8,6,344,1887.2,3444,0,3444,0,3444,0,1380940,83378,1000,180000,4,1.24,0,0,2952,,,CERTIFIED,1388163,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-02-2,2952,5904,PI_DIST,1,42,984,984,4,3.00,7233,9840,5904,23616,480,8,6,320,1887.2,3444,0,3444,0,3444,0,2140292,139491,1000,180000,4,1.36,0,0,2952,,,CERTIFIED,2147845,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-03-1,2952,5904,PI_DIST,1,42,984,984,4,3.00,7122,9840,5904,23616,512,8,6,349,1887.2,3444,0,3444,0,3444,0,370732,24921,0,180000,4,1.54,0,0,2952,,,CERTIFIED,378203,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-03-2,2952,5904,PI_DIST,1,42,984,984,4,3.00,6889,9840,5904,23616,416,8,6,346,1887.2,3444,0,3444,0,3444,0,363480,17091,0,180000,4,1.14,0,0,2952,,,CERTIFIED,370715,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-04-1,2952,5904,PI_DIST,1,42,984,984,4,3.00,6733,9840,5904,23616,384,8,6,360,1887.2,3444,0,3444,0,3444,0,893897,45882,0,180000,4,1.50,0,0,2952,,,CERTIFIED,900990,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2952-04-2,2952,5904,PI_DIST,1,42,984,984,4,3.00,6500,9840,5904,23616,416,8,6,339,1887.2,3444,0,3444,0,3444,0,938397,34403,1,180000,4,1.18,0,0,2952,,,CERTIFIED,945236,1887.2
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-2808-01-1,2808,5616,PI_DIST,1,42,936,936,4,3.00,6682,9360,5616,22464,416,8,6,236,886.5,3276,0,3276,0,3276,0,814934,81365,1,200000,4,1.19,0,0,2808,,,CERTIFIED,821852,1074.3
fi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-3024-01-1,3024,6048,PI_DIST,1,42,1008,1008,4,3.00,5454,10080,6048,24192,320,8,6,96,1395.5,3528,0,3528,0,3528,0,718416,53447,1,200000,4,1.30,0,0,3024,,,CERTIFIED,723966,1523.7
cfi-rigid-r2,graphs/cfi-rigid-r2/cfi-rigid-r2-3024-01-2,3024,6048,PI_DIST,1,42,1008,1008,4,3.00,5815,10080,6048,24192,448,8,6,92,1523.7,3528,0,3528,0,3528,0,818811,60037,1,200000,4,1.20,0,0,3024,,,CERTIFIED,824718,1523.7
